 27 -132.21838 10.215084
 26 -131.03455 9.4251748
 25 -130.22458 8.71315
 24 -129.3907 8.3710381
 23 -128.79956 7.7619992
 22 -128.40575 7.2933035
 21 -127.37757 7.4993992
 20 -125.91457 7.85336
 19 -124.26643 8.4547364
 18 -122.74815 8.884007
 17 -122.06757 9.7114483
 16 -121.24167 10.189925
 15 -121.17258 9.393627
 14 -121.25424 7.6857339
 13 -121.88116 6.8467188
 12 -121.93731 6.5866923
 11 -123.36044 6.4051628
 10 -125.40729 5.26815
9.9 -125.57193 5.0004171
9.8 -125.99787 5.0117339
9.7 -126.45637 4.6682092
9.6 -126.68283 4.7683558
9.5 -126.93183 4.9222513
9.4 -126.93761 4.9926194
9.3 -126.89384 5.1261637
9.2 -127.26831 4.8073251
9.1 -127.79473 4.8894252
  9 -128.0162 5.140865
8.9 -128.15612 5.3606636
8.8 -128.58713 5.3511504
8.7 -128.34011 4.8570079
8.6 -128.4348 4.5485806
8.5 -128.34288 4.4584587
8.4 -128.61629 4.2037376
8.3 -128.58368 3.6786255
8.2 -128.15509 3.4639097
8.1 -128.35326 3.4748208
  8 -128.75585 3.43847
7.9 -129.16723 3.5652272
7.8 -129.44516 3.8266759
7.7 -129.22594 3.9856592
7.6 -129.57451 4.3433394
7.5 -129.94257 4.2677706
7.4 -129.89946 4.2546696
7.3 -129.29282 4.2123069
7.2 -129.0175 3.9933612
7.1 -129.02665 3.9051888
  7 -128.63987 3.8339286
6.9 -128.06345 3.9770203
6.8 -128.0377 4.0943327
6.7 -128.62901 3.7847947
6.6 -128.44869 3.5927881
6.5 -128.76277 3.3954
6.4 -128.94663 3.4892836
6.3 -128.6713 3.5540893
6.2 -128.51805 3.0217147
6.1 -128.49837 3.081964
  6 -128.64846 2.9585409
5.9 -128.12543 3.2262499
5.8 -127.90184 3.819456
5.7 -127.61472 4.0440468
5.6 -127.49714 4.1572571
5.5 -127.50833 3.9841608
5.4 -127.39642 3.7875145
5.3 -126.9532 3.8250975
5.2 -127.08283 3.5853595
5.1 -126.91128 3.5706352
  5 -126.68932 3.74768
4.9 -126.07893 3.8979962
4.8 -125.69235 3.9342491
4.7 -125.59459 3.7107441
4.6 -125.4287 3.6040993
4.5 -125.54828 3.4205303
4.4 -124.60395 3.0549488
4.3 -123.58689 3.3636436
4.2 -122.28585 3.9619597
4.1 -121.57011 4.4305961
  4 -122.56931 4.07434
3.9 -124.20322 3.6105681
3.8 -125.70713 3.6335702
3.7 -127.19441 4.0282959
3.6 -127.50392 4.4255604
3.5 -126.85279 4.4647983
3.4 -126.10076 4.1370052
3.3 -126.59677 4.5701693
3.2 -127.17249 4.6590001
3.1 -126.34466 4.7551411
  3 -126.52431 4.8846985
2.9 -126.49142 5.0553367
2.8 -126.44151 5.492332
2.7 -127.29771 6.1348023
2.6 -128.88954 6.1374183
2.5 -129.19514 6.36388
2.4 -128.99091 6.977433
2.3 -131.49929 8.1382834
2.2 -132.08089 9.7538636
2.1 -143.98088 9.056164
  2 -209.90627 15.67302
1.9 -209.90627 8.7339
1.8 -209.90627 8.7339
1.7 -209.90627 8.7339
1.6 -209.90627 8.7339
1.5 -209.90627 8.7339
1.4 -209.90627 8.7339
1.3 -209.90627 8.7339
1.2 -209.90627 8.7339
1.1 -209.90627 8.7339
  1 -209.90627 8.7339
